date,year,month_num,month_text,day,mean_temp,max_temp,min_temp
18/3/15,2015,3,Mar,18,25,27,23
19/3/15,2015,3,Mar,19,26,28,24
20/3/15,2015,3,Mar,20,25.5,29,22
21/3/15,2015,3,Mar,21,24,27,21
22/3/15,2015,3,Mar,22,23,25,21
23/3/15,2015,3,Mar,23,23,26,20
24/3/15,2015,3,Mar,24,21.5,24,19
25/3/15,2015,3,Mar,25,18.5,20,17
26/3/15,2015,3,Mar,26,19.5,21,18
27/3/15,2015,3,Mar,27,21,23,19
28/3/15,2015,3,Mar,28,23,26,20
29/3/15,2015,3,Mar,29,24,27,21
30/3/15,2015,3,Mar,30,24.5,27,22
31/3/15,2015,3,Mar,31,25,27,23
1/4/15,2015,4,Apr,1,26,28,24
2/4/15,2015,4,Apr,2,25.5,27,24
3/4/15,2015,4,Apr,3,27,28,26
4/4/15,2015,4,Apr,4,27.5,29,26
5/4/15,2015,4,Apr,5,28,31,25
6/4/15,2015,4,Apr,6,27,30,24
7/4/15,2015,4,Apr,7,26.5,30,23
8/4/15,2015,4,Apr,8,19,22,16
9/4/15,2015,4,Apr,9,17,19,15
10/4/15,2015,4,Apr,10,17.5,19,16
11/4/15,2015,4,Apr,11,17,18,16
12/4/15,2015,4,Apr,12,20.5,24,17
13/4/15,2015,4,Apr,13,22,26,18
14/4/15,2015,4,Apr,14,22,26,18
15/4/15,2015,4,Apr,15,22.5,27,18
16/4/15,2015,4,Apr,16,23.5,28,19
17/4/15,2015,4,Apr,17,24,27,21
18/4/15,2015,4,Apr,18,27,30,24
19/4/15,2015,4,Apr,19,27.5,29,26
20/4/15,2015,4,Apr,20,26,30,22
21/4/15,2015,4,Apr,21,24,26,22
22/4/15,2015,4,Apr,22,24,26,22
23/4/15,2015,4,Apr,23,24,25,23
24/4/15,2015,4,Apr,24,25.5,28,23
25/4/15,2015,4,Apr,25,25.5,28,23
26/4/15,2015,4,Apr,26,25.5,28,23
27/4/15,2015,4,Apr,27,26,29,23
28/4/15,2015,4,Apr,28,26.5,30,23
29/4/15,2015,4,Apr,29,28.5,32,25
30/4/15,2015,4,Apr,30,28,31,25
1/5/15,2015,5,May,1,28.5,30,27
2/5/15,2015,5,May,2,29,31,27
3/5/15,2015,5,May,3,30,32,28
4/5/15,2015,5,May,4,30,32,28
5/5/15,2015,5,May,5,28.5,31,26
6/5/15,2015,5,May,6,27.5,29,26
7/5/15,2015,5,May,7,30,32,28
8/5/15,2015,5,May,8,30,32,28
9/5/15,2015,5,May,9,29,33,25
10/5/15,2015,5,May,10,27.5,30,25
11/5/15,2015,5,May,11,26.5,30,23
12/5/15,2015,5,May,12,26.5,29,24
13/5/15,2015,5,May,13,27.5,29,26
14/5/15,2015,5,May,14,29.5,31,28
15/5/15,2015,5,May,15,30.5,33,28
16/5/15,2015,5,May,16,27,29,25
17/5/15,2015,5,May,17,27.5,30,25
18/5/15,2015,5,May,18,29.5,31,28
19/5/15,2015,5,May,19,29,30,28
20/5/15,2015,5,May,20,28,31,25
21/5/15,2015,5,May,21,26.5,28,25
22/5/15,2015,5,May,22,25.5,27,24
23/5/15,2015,5,May,23,27.5,30,25
24/5/15,2015,5,May,24,27,29,25
25/5/15,2015,5,May,25,29.5,33,26
26/5/15,2015,5,May,26,28,30,26
27/5/15,2015,5,May,27,31,33,29
28/5/15,2015,5,May,28,31.5,33,30
29/5/15,2015,5,May,29,32,34,30
30/5/15,2015,5,May,30,30,34,26
31/5/15,2015,5,May,31,30,32,28
1/6/15,2015,6,Jun,1,30.5,32,29
2/6/15,2015,6,Jun,2,31,33,29
3/6/15,2015,6,Jun,3,31.5,34,29
4/6/15,2015,6,Jun,4,31.5,34,29
5/6/15,2015,6,Jun,5,29.5,33,26
6/6/15,2015,6,Jun,6,29.5,32,27
7/6/15,2015,6,Jun,7,31,33,29
8/6/15,2015,6,Jun,8,31,33,29
9/6/15,2015,6,Jun,9,31.5,34,29
10/6/15,2015,6,Jun,10,31,34,28
11/6/15,2015,6,Jun,11,30.5,33,28
12/6/15,2015,6,Jun,12,30.5,33,28
13/6/15,2015,6,Jun,13,31.5,33,30
14/6/15,2015,6,Jun,14,30,33,27
15/6/15,2015,6,Jun,15,31.5,34,29
16/6/15,2015,6,Jun,16,31,34,28
17/6/15,2015,6,Jun,17,31.5,34,29
18/6/15,2015,6,Jun,18,32.5,35,30
19/6/15,2015,6,Jun,19,33,36,30
20/6/15,2015,6,Jun,20,31.5,34,29
21/6/15,2015,6,Jun,21,31,35,27
22/6/15,2015,6,Jun,22,29.5,32,27
23/6/15,2015,6,Jun,23,28.5,32,25
24/6/15,2015,6,Jun,24,28.5,31,26
25/6/15,2015,6,Jun,25,29.5,31,28
26/6/15,2015,6,Jun,26,30.5,33,28
27/6/15,2015,6,Jun,27,32,34,30
28/6/15,2015,6,Jun,28,32,34,30
29/6/15,2015,6,Jun,29,31.5,34,29
30/6/15,2015,6,Jun,30,32.5,35,30
1/7/15,2015,7,Jul,1,32,34,30
2/7/15,2015,7,Jul,2,32,34,30
3/7/15,2015,7,Jul,3,32,34,30
4/7/15,2015,7,Jul,4,32,34,30
5/7/15,2015,7,Jul,5,31.5,34,29
6/7/15,2015,7,Jul,6,30.5,32,29
7/7/15,2015,7,Jul,7,30,32,28
8/7/15,2015,7,Jul,8,29,31,27
9/7/15,2015,7,Jul,9,28,31,25
10/7/15,2015,7,Jul,10,30,34,26
11/7/15,2015,7,Jul,11,31,34,28
12/7/15,2015,7,Jul,12,32,35,29
13/7/15,2015,7,Jul,13,31.5,34,29
14/7/15,2015,7,Jul,14,31.5,34,29
15/7/15,2015,7,Jul,15,31,34,28
16/7/15,2015,7,Jul,16,31,34,28
17/7/15,2015,7,Jul,17,28,31,25
18/7/15,2015,7,Jul,18,30,33,27
19/7/15,2015,7,Jul,19,31.5,35,28
20/7/15,2015,7,Jul,20,28,30,26
21/7/15,2015,7,Jul,21,27,29,25
22/7/15,2015,7,Jul,22,28.5,30,27
23/7/15,2015,7,Jul,23,28.5,31,26
24/7/15,2015,7,Jul,24,29.5,31,28
25/7/15,2015,7,Jul,25,30,32,28
26/7/15,2015,7,Jul,26,29.5,32,27
27/7/15,2015,7,Jul,27,30.5,33,28
28/7/15,2015,7,Jul,28,30.5,33,28
29/7/15,2015,7,Jul,29,29.5,31,28
30/7/15,2015,7,Jul,30,29.5,32,27
31/7/15,2015,7,Jul,31,30,33,27
1/8/15,2015,8,Aug,1,30.5,34,27
2/8/15,2015,8,Aug,2,29.5,32,27
3/8/15,2015,8,Aug,3,30,33,27
4/8/15,2015,8,Aug,4,30.5,34,27
5/8/15,2015,8,Aug,5,30.5,34,27
6/8/15,2015,8,Aug,6,31.5,35,28
7/8/15,2015,8,Aug,7,32.5,36,29
8/8/15,2015,8,Aug,8,33,36,30
9/8/15,2015,8,Aug,9,32.5,37,28
10/8/15,2015,8,Aug,10,29,32,26
11/8/15,2015,8,Aug,11,31,34,28
12/8/15,2015,8,Aug,12,31.5,34,29
13/8/15,2015,8,Aug,13,29.5,31,28
14/8/15,2015,8,Aug,14,28,31,25
15/8/15,2015,8,Aug,15,28,30,26
16/8/15,2015,8,Aug,16,31,33,29
17/8/15,2015,8,Aug,17,31,33,29
18/8/15,2015,8,Aug,18,31.5,34,29
19/8/15,2015,8,Aug,19,31.5,34,29
20/8/15,2015,8,Aug,20,31,33,29
21/8/15,2015,8,Aug,21,30.5,34,27
22/8/15,2015,8,Aug,22,31.5,34,29
23/8/15,2015,8,Aug,23,32,34,30
24/8/15,2015,8,Aug,24,32,35,29
25/8/15,2015,8,Aug,25,31.5,35,28
26/8/15,2015,8,Aug,26,29,33,25
27/8/15,2015,8,Aug,27,29.5,32,27
28/8/15,2015,8,Aug,28,29,31,27
29/8/15,2015,8,Aug,29,28.5,31,26
30/8/15,2015,8,Aug,30,27.5,28,27
31/8/15,2015,8,Aug,31,28,30,26
1/9/15,2015,9,Sept,1,28.5,30,27
2/9/15,2015,9,Sept,2,27,29,25
3/9/15,2015,9,Sept,3,28,30,26
4/9/15,2015,9,Sept,4,29.5,32,27
5/9/15,2015,9,Sept,5,30,33,27
6/9/15,2015,9,Sept,6,31.5,34,29
7/9/15,2015,9,Sept,7,29,30,28
8/9/15,2015,9,Sept,8,29.5,32,27
9/9/15,2015,9,Sept,9,29.5,32,27
10/9/15,2015,9,Sept,10,30,33,27
11/9/15,2015,9,Sept,11,29.5,32,27
12/9/15,2015,9,Sept,12,29,31,27
13/9/15,2015,9,Sept,13,29.5,33,26
14/9/15,2015,9,Sept,14,29.5,33,26
15/9/15,2015,9,Sept,15,30.5,34,27
16/9/15,2015,9,Sept,16,29.5,32,27
17/9/15,2015,9,Sept,17,29.5,32,27
18/9/15,2015,9,Sept,18,29.5,32,27
19/9/15,2015,9,Sept,19,28.5,31,26
20/9/15,2015,9,Sept,20,30.5,33,28
21/9/15,2015,9,Sept,21,27,29,25
22/9/15,2015,9,Sept,22,29.5,32,27
23/9/15,2015,9,Sept,23,30.5,33,28
24/9/15,2015,9,Sept,24,30.5,33,28
25/9/15,2015,9,Sept,25,30.5,33,28
26/9/15,2015,9,Sept,26,31,34,28
27/9/15,2015,9,Sept,27,30,32,28
28/9/15,2015,9,Sept,28,29.5,32,27
29/9/15,2015,9,Sept,29,30.5,33,28
30/9/15,2015,9,Sept,30,31.5,34,29
1/10/15,2015,10,Oct,1,30.5,33,28
2/10/15,2015,10,Oct,2,29,31,27
3/10/15,2015,10,Oct,3,28,31,25
4/10/15,2015,10,Oct,4,27,29,25
5/10/15,2015,10,Oct,5,28.5,30,27
6/10/15,2015,10,Oct,6,27,29,25
7/10/15,2015,10,Oct,7,28,29,27
8/10/15,2015,10,Oct,8,28.5,31,26
9/10/15,2015,10,Oct,9,27.5,29,26
10/10/15,2015,10,Oct,10,24,26,22
11/10/15,2015,10,Oct,11,21,23,19
12/10/15,2015,10,Oct,12,23.5,26,21
13/10/15,2015,10,Oct,13,26,29,23
14/10/15,2015,10,Oct,14,26,28,24
15/10/15,2015,10,Oct,15,25.5,28,23
16/10/15,2015,10,Oct,16,26.5,30,23
17/10/15,2015,10,Oct,17,26.5,30,23
18/10/15,2015,10,Oct,18,26,29,23
19/10/15,2015,10,Oct,19,25.5,28,23
20/10/15,2015,10,Oct,20,26.5,29,24
21/10/15,2015,10,Oct,21,27,30,24
22/10/15,2015,10,Oct,22,28,31,25
23/10/15,2015,10,Oct,23,27.5,30,25
24/10/15,2015,10,Oct,24,27.5,30,25
25/10/15,2015,10,Oct,25,28,30,26
26/10/15,2015,10,Oct,26,27,28,26
27/10/15,2015,10,Oct,27,27,30,24
28/10/15,2015,10,Oct,28,28,31,25
29/10/15,2015,10,Oct,29,28.5,31,26
30/10/15,2015,10,Oct,30,28,30,26
31/10/15,2015,10,Oct,31,27.5,29,26
1/11/15,2015,11,Nov,1,22.5,25,20
2/11/15,2015,11,Nov,2,22,25,19
3/11/15,2015,11,Nov,3,24.5,27,22
4/11/15,2015,11,Nov,4,26,28,24
5/11/15,2015,11,Nov,5,27.5,30,25
6/11/15,2015,11,Nov,6,27.5,29,26
7/11/15,2015,11,Nov,7,28,30,26
8/11/15,2015,11,Nov,8,28,30,26
9/11/15,2015,11,Nov,9,27.5,30,25
10/11/15,2015,11,Nov,10,26,28,24
11/11/15,2015,11,Nov,11,25.5,28,23
12/11/15,2015,11,Nov,12,25,26,24
13/11/15,2015,11,Nov,13,24,27,21
14/11/15,2015,11,Nov,14,24.5,27,22
15/11/15,2015,11,Nov,15,26.5,28,25
16/11/15,2015,11,Nov,16,27.5,30,25
17/11/15,2015,11,Nov,17,28.5,31,26
18/11/15,2015,11,Nov,18,27,30,24
19/11/15,2015,11,Nov,19,27.5,31,24
20/11/15,2015,11,Nov,20,26.5,28,25
21/11/15,2015,11,Nov,21,26.5,28,25
22/11/15,2015,11,Nov,22,27,30,24
23/11/15,2015,11,Nov,23,26,28,24
24/11/15,2015,11,Nov,24,26,29,23
25/11/15,2015,11,Nov,25,21.5,25,18
26/11/15,2015,11,Nov,26,18.5,22,15
27/11/15,2015,11,Nov,27,18.5,22,15
28/11/15,2015,11,Nov,28,22,25,19
29/11/15,2015,11,Nov,29,22,24,20
30/11/15,2015,11,Nov,30,22,24,20
1/12/15,2015,12,Dec,1,24.5,27,22
2/12/15,2015,12,Dec,2,25,28,22
3/12/15,2015,12,Dec,3,20.5,23,18
4/12/15,2015,12,Dec,4,19.5,22,17
5/12/15,2015,12,Dec,5,18.5,22,15
6/12/15,2015,12,Dec,6,16,18,14
7/12/15,2015,12,Dec,7,16.5,19,14
8/12/15,2015,12,Dec,8,17.5,19,16
9/12/15,2015,12,Dec,9,18,19,17
10/12/15,2015,12,Dec,10,19.5,21,18
11/12/15,2015,12,Dec,11,20,22,18
12/12/15,2015,12,Dec,12,22,24,20
13/12/15,2015,12,Dec,13,22,24,20
14/12/15,2015,12,Dec,14,20,22,18
15/12/15,2015,12,Dec,15,18,19,17
16/12/15,2015,12,Dec,16,16,19,13
17/12/15,2015,12,Dec,17,14,16,12
18/12/15,2015,12,Dec,18,14.5,18,11
19/12/15,2015,12,Dec,19,16,19,13
20/12/15,2015,12,Dec,20,17.5,19,16
21/12/15,2015,12,Dec,21,20.5,24,17
22/12/15,2015,12,Dec,22,21,23,19
23/12/15,2015,12,Dec,23,22.5,25,20
24/12/15,2015,12,Dec,24,23.5,28,19
25/12/15,2015,12,Dec,25,17,20,14
26/12/15,2015,12,Dec,26,17.5,19,16
27/12/15,2015,12,Dec,27,16.5,18,15
28/12/15,2015,12,Dec,28,18,20,16
29/12/15,2015,12,Dec,29,18.5,21,16
30/12/15,2015,12,Dec,30,17,19,15
31/12/15,2015,12,Dec,31,17,19,15
1/1/16,2016,1,Jan,1,19.5,21,18
2/1/16,2016,1,Jan,2,19.5,22,17
3/1/16,2016,1,Jan,3,19.5,21,18
4/1/16,2016,1,Jan,4,22.5,25,20
5/1/16,2016,1,Jan,5,21.5,23,20
6/1/16,2016,1,Jan,6,21.5,24,19
7/1/16,2016,1,Jan,7,19,21,17
8/1/16,2016,1,Jan,8,18.5,21,16
9/1/16,2016,1,Jan,9,19,21,17
10/1/16,2016,1,Jan,10,19,20,18
11/1/16,2016,1,Jan,11,19,21,17
12/1/16,2016,1,Jan,12,17.5,19,16
13/1/16,2016,1,Jan,13,16.5,19,14
14/1/16,2016,1,Jan,14,17.5,19,16
15/1/16,2016,1,Jan,15,16.5,18,15
16/1/16,2016,1,Jan,16,17.5,19,16
17/1/16,2016,1,Jan,17,17.5,19,16
18/1/16,2016,1,Jan,18,15,18,12
19/1/16,2016,1,Jan,19,17,18,16
20/1/16,2016,1,Jan,20,17,18,16
21/1/16,2016,1,Jan,21,16,17,15
22/1/16,2016,1,Jan,22,13,16,10
23/1/16,2016,1,Jan,23,8.5,10,7
24/1/16,2016,1,Jan,24,5,7,3
25/1/16,2016,1,Jan,25,7.5,11,4
26/1/16,2016,1,Jan,26,10,12,8
27/1/16,2016,1,Jan,27,12.5,17,8
28/1/16,2016,1,Jan,28,16,19,13
29/1/16,2016,1,Jan,29,18,20,16
30/1/16,2016,1,Jan,30,17.5,19,16
31/1/16,2016,1,Jan,31,16.5,17,16
1/2/16,2016,2,Feb,1,13,16,10
2/2/16,2016,2,Feb,2,9.5,11,8
3/2/16,2016,2,Feb,3,12,15,9
4/2/16,2016,2,Feb,4,14.5,17,12
5/2/16,2016,2,Feb,5,14,16,12
6/2/16,2016,2,Feb,6,14.5,18,11
7/2/16,2016,2,Feb,7,14.5,19,10
8/2/16,2016,2,Feb,8,16,22,10
9/2/16,2016,2,Feb,9,17.5,22,13
10/2/16,2016,2,Feb,10,18,20,16
11/2/16,2016,2,Feb,11,20,23,17
12/2/16,2016,2,Feb,12,23,26,20
13/2/16,2016,2,Feb,13,25.5,28,23
14/2/16,2016,2,Feb,14,21,24,18
15/2/16,2016,2,Feb,15,14,17,11
16/2/16,2016,2,Feb,16,12,13,11
17/2/16,2016,2,Feb,17,12.5,14,11
18/2/16,2016,2,Feb,18,13,15,11
19/2/16,2016,2,Feb,19,15,16,14
20/2/16,2016,2,Feb,20,17,21,13
21/2/16,2016,2,Feb,21,16.5,17,16
22/2/16,2016,2,Feb,22,17,19,15
23/2/16,2016,2,Feb,23,15,16,14
24/2/16,2016,2,Feb,24,14,16,12
25/2/16,2016,2,Feb,25,14.5,16,13
26/2/16,2016,2,Feb,26,14.5,15,14
27/2/16,2016,2,Feb,27,15.5,18,13
28/2/16,2016,2,Feb,28,16,20,12
29/2/16,2016,2,Feb,29,18.5,24,13
1/3/16,2016,3,Mar,1,18,21,15
2/3/16,2016,3,Mar,2,18.5,22,15
3/3/16,2016,3,Mar,3,19.5,23,16
4/3/16,2016,3,Mar,4,21,24,18
5/3/16,2016,3,Mar,5,22,24,20
6/3/16,2016,3,Mar,6,22,25,19
7/3/16,2016,3,Mar,7,21.5,24,19
8/3/16,2016,3,Mar,8,22.5,25,20
9/3/16,2016,3,Mar,9,22,25,19
10/3/16,2016,3,Mar,10,14.5,19,10
11/3/16,2016,3,Mar,11,11.5,13,10
12/3/16,2016,3,Mar,12,14,16,12
13/3/16,2016,3,Mar,13,17,19,15
14/3/16,2016,3,Mar,14,16,17,15
15/3/16,2016,3,Mar,15,15.5,17,14
16/3/16,2016,3,Mar,16,16.5,18,15
17/3/16,2016,3,Mar,17,19,21,17
18/3/16,2016,3,Mar,18,22.5,26,19
19/3/16,2016,3,Mar,19,24,27,21
20/3/16,2016,3,Mar,20,21.5,24,19
21/3/16,2016,3,Mar,21,19.5,22,17
22/3/16,2016,3,Mar,22,18,19,17
23/3/16,2016,3,Mar,23,20.5,23,18
24/3/16,2016,3,Mar,24,17,20,14
25/3/16,2016,3,Mar,25,15,17,13
26/3/16,2016,3,Mar,26,16,21,11
27/3/16,2016,3,Mar,27,18,21,15
28/3/16,2016,3,Mar,28,18.5,21,16
29/3/16,2016,3,Mar,29,19,22,16
30/3/16,2016,3,Mar,30,21.5,23,20
31/3/16,2016,3,Mar,31,23,27,19
1/4/16,2016,4,Apr,1,24,27,21
2/4/16,2016,4,Apr,2,23.5,26,21
3/4/16,2016,4,Apr,3,24.5,27,22
4/4/16,2016,4,Apr,4,24.5,28,21
5/4/16,2016,4,Apr,5,24,27,21
6/4/16,2016,4,Apr,6,25,28,22
7/4/16,2016,4,Apr,7,25.5,28,23
8/4/16,2016,4,Apr,8,27,30,24
9/4/16,2016,4,Apr,9,27,29,25
10/4/16,2016,4,Apr,10,24,27,21
11/4/16,2016,4,Apr,11,23,25,21
12/4/16,2016,4,Apr,12,23.5,26,21
13/4/16,2016,4,Apr,13,24,27,21
14/4/16,2016,4,Apr,14,25.5,28,23
15/4/16,2016,4,Apr,15,24,26,22
16/4/16,2016,4,Apr,16,25.5,29,22
17/4/16,2016,4,Apr,17,28,30,26
18/4/16,2016,4,Apr,18,23.5,27,20
19/4/16,2016,4,Apr,19,21.5,23,20
20/4/16,2016,4,Apr,20,24,27,21
21/4/16,2016,4,Apr,21,26,29,23
22/4/16,2016,4,Apr,22,24,27,21
23/4/16,2016,4,Apr,23,26,29,23
24/4/16,2016,4,Apr,24,26.5,29,24
25/4/16,2016,4,Apr,25,27.5,30,25
26/4/16,2016,4,Apr,26,28.5,30,27
27/4/16,2016,4,Apr,27,27.5,30,25
28/4/16,2016,4,Apr,28,27.5,30,25
29/4/16,2016,4,Apr,29,26,28,24
30/4/16,2016,4,Apr,30,23.5,26,21
1/5/16,2016,5,May,1,24,27,21
2/5/16,2016,5,May,2,27,30,24
3/5/16,2016,5,May,3,27.5,31,24
4/5/16,2016,5,May,4,27,30,24
5/5/16,2016,5,May,5,29.5,32,27
6/5/16,2016,5,May,6,29.5,31,28
7/5/16,2016,5,May,7,30,32,28
8/5/16,2016,5,May,8,29.5,31,28
9/5/16,2016,5,May,9,29.5,31,28
10/5/16,2016,5,May,10,26.5,29,24
11/5/16,2016,5,May,11,26.5,29,24
12/5/16,2016,5,May,12,27,30,24
13/5/16,2016,5,May,13,27.5,29,26
14/5/16,2016,5,May,14,28,30,26
15/5/16,2016,5,May,15,27.5,31,24
16/5/16,2016,5,May,16,25.5,28,23
17/5/16,2016,5,May,17,25.5,27,24
18/5/16,2016,5,May,18,26,28,24
19/5/16,2016,5,May,19,28,31,25
20/5/16,2016,5,May,20,26.5,28,25
21/5/16,2016,5,May,21,27.5,30,25
22/5/16,2016,5,May,22,28.5,31,26
23/5/16,2016,5,May,23,28,31,25
24/5/16,2016,5,May,24,29,32,26
25/5/16,2016,5,May,25,30,33,27
26/5/16,2016,5,May,26,30,32,28
27/5/16,2016,5,May,27,29,31,27
28/5/16,2016,5,May,28,28.5,32,25
29/5/16,2016,5,May,29,30,32,28
30/5/16,2016,5,May,30,31,33,29
31/5/16,2016,5,May,31,31,33,29
1/6/16,2016,6,Jun,1,31.5,34,29
2/6/16,2016,6,Jun,2,31.5,34,29
3/6/16,2016,6,Jun,3,32,34,30
4/6/16,2016,6,Jun,4,30,34,26
5/6/16,2016,6,Jun,5,27.5,30,25
6/6/16,2016,6,Jun,6,27.5,30,25
7/6/16,2016,6,Jun,7,29.5,32,27
8/6/16,2016,6,Jun,8,28.5,31,26
9/6/16,2016,6,Jun,9,30.5,33,28
10/6/16,2016,6,Jun,10,29.5,32,27
11/6/16,2016,6,Jun,11,27.5,29,26
12/6/16,2016,6,Jun,12,28.5,31,26
13/6/16,2016,6,Jun,13,31.5,34,29
14/6/16,2016,6,Jun,14,31.5,33,30
15/6/16,2016,6,Jun,15,31.5,33,30
16/6/16,2016,6,Jun,16,30,32,28
17/6/16,2016,6,Jun,17,30,33,27
18/6/16,2016,6,Jun,18,31.5,34,29
19/6/16,2016,6,Jun,19,31.5,34,29
20/6/16,2016,6,Jun,20,31.5,34,29
21/6/16,2016,6,Jun,21,31.5,34,29
22/6/16,2016,6,Jun,22,31.5,34,29
23/6/16,2016,6,Jun,23,31,33,29
24/6/16,2016,6,Jun,24,32,35,29
25/6/16,2016,6,Jun,25,32,35,29
26/6/16,2016,6,Jun,26,32.5,35,30
27/6/16,2016,6,Jun,27,33,36,30
28/6/16,2016,6,Jun,28,29.5,32,27
29/6/16,2016,6,Jun,29,30.5,33,28
30/6/16,2016,6,Jun,30,30.5,33,28
1/7/16,2016,7,Jul,1,31,33,29
2/7/16,2016,7,Jul,2,30,33,27
3/7/16,2016,7,Jul,3,30.5,33,28
4/7/16,2016,7,Jul,4,30,32,28
5/7/16,2016,7,Jul,5,30.5,33,28
6/7/16,2016,7,Jul,6,28,31,25
7/7/16,2016,7,Jul,7,31,34,28
8/7/16,2016,7,Jul,8,32.5,36,29
9/7/16,2016,7,Jul,9,33,36,30
10/7/16,2016,7,Jul,10,28.5,32,25
11/7/16,2016,7,Jul,11,30,32,28
12/7/16,2016,7,Jul,12,29,30,28
13/7/16,2016,7,Jul,13,28.5,31,26
14/7/16,2016,7,Jul,14,30,32,28
15/7/16,2016,7,Jul,15,31.5,34,29
16/7/16,2016,7,Jul,16,31.5,34,29
17/7/16,2016,7,Jul,17,32,34,30
18/7/16,2016,7,Jul,18,31.5,34,29
19/7/16,2016,7,Jul,19,30.5,33,28
20/7/16,2016,7,Jul,20,31,33,29
21/7/16,2016,7,Jul,21,31,33,29
22/7/16,2016,7,Jul,22,31.5,35,28
23/7/16,2016,7,Jul,23,31.5,34,29
24/7/16,2016,7,Jul,24,32,35,29
25/7/16,2016,7,Jul,25,31.5,35,28
26/7/16,2016,7,Jul,26,32,35,29
27/7/16,2016,7,Jul,27,31.5,34,29
28/7/16,2016,7,Jul,28,31.5,35,28
29/7/16,2016,7,Jul,29,32.5,36,29
30/7/16,2016,7,Jul,30,32,35,29
31/7/16,2016,7,Jul,31,31.5,35,28
1/8/16,2016,8,Aug,1,31.5,34,29
2/8/16,2016,8,Aug,2,27.5,30,25
3/8/16,2016,8,Aug,3,27.5,29,26
4/8/16,2016,8,Aug,4,29.5,32,27
5/8/16,2016,8,Aug,5,30.5,33,28
6/8/16,2016,8,Aug,6,31,34,28
7/8/16,2016,8,Aug,7,32,35,29
8/8/16,2016,8,Aug,8,32,35,29
9/8/16,2016,8,Aug,9,31.5,34,29
10/8/16,2016,8,Aug,10,28,31,25
11/8/16,2016,8,Aug,11,28,30,26
12/8/16,2016,8,Aug,12,29,31,27
13/8/16,2016,8,Aug,13,30,33,27
14/8/16,2016,8,Aug,14,29.5,32,27
15/8/16,2016,8,Aug,15,27.5,29,26
16/8/16,2016,8,Aug,16,27.5,29,26
17/8/16,2016,8,Aug,17,28,30,26
18/8/16,2016,8,Aug,18,28.5,30,27
19/8/16,2016,8,Aug,19,30,33,27
20/8/16,2016,8,Aug,20,31,34,28
21/8/16,2016,8,Aug,21,28,31,25
22/8/16,2016,8,Aug,22,30.5,34,27
23/8/16,2016,8,Aug,23,30.5,34,27
24/8/16,2016,8,Aug,24,31.5,34,29
25/8/16,2016,8,Aug,25,31.5,34,29
26/8/16,2016,8,Aug,26,32,35,29
27/8/16,2016,8,Aug,27,30,33,27
28/8/16,2016,8,Aug,28,28.5,31,26
29/8/16,2016,8,Aug,29,28.5,30,27
30/8/16,2016,8,Aug,30,29,32,26
31/8/16,2016,8,Aug,31,29.5,32,27
1/9/16,2016,9,Sept,1,28.5,31,26
2/9/16,2016,9,Sept,2,30,32,28
3/9/16,2016,9,Sept,3,30,33,27
4/9/16,2016,9,Sept,4,30,32,28
5/9/16,2016,9,Sept,5,28.5,31,26
6/9/16,2016,9,Sept,6,28,29,27
7/9/16,2016,9,Sept,7,27.5,29,26
8/9/16,2016,9,Sept,8,29,31,27
9/9/16,2016,9,Sept,9,28,30,26
10/9/16,2016,9,Sept,10,27,29,25
11/9/16,2016,9,Sept,11,29,32,26
12/9/16,2016,9,Sept,12,29,32,26
13/9/16,2016,9,Sept,13,30,32,28
14/9/16,2016,9,Sept,14,30,32,28
15/9/16,2016,9,Sept,15,31,33,29
16/9/16,2016,9,Sept,16,30.5,33,28
17/9/16,2016,9,Sept,17,31,34,28
18/9/16,2016,9,Sept,18,29.5,32,27
19/9/16,2016,9,Sept,19,29.5,32,27
20/9/16,2016,9,Sept,20,26.5,30,23
21/9/16,2016,9,Sept,21,28.5,32,25
22/9/16,2016,9,Sept,22,29,31,27
23/9/16,2016,9,Sept,23,29,31,27
24/9/16,2016,9,Sept,24,30.5,33,28
25/9/16,2016,9,Sept,25,29.5,32,27
26/9/16,2016,9,Sept,26,29.5,32,27
27/9/16,2016,9,Sept,27,31.5,35,28
28/9/16,2016,9,Sept,28,31.5,33,30
29/9/16,2016,9,Sept,29,27.5,30,25
30/9/16,2016,9,Sept,30,24.5,26,23
1/10/16,2016,10,Oct,1,26.5,29,24
2/10/16,2016,10,Oct,2,28,31,25
3/10/16,2016,10,Oct,3,29,31,27
4/10/16,2016,10,Oct,4,29.5,32,27
5/10/16,2016,10,Oct,5,29.5,32,27
6/10/16,2016,10,Oct,6,29.5,32,27
7/10/16,2016,10,Oct,7,28.5,31,26
8/10/16,2016,10,Oct,8,30,32,28
9/10/16,2016,10,Oct,9,27,29,25
10/10/16,2016,10,Oct,10,27,30,24
11/10/16,2016,10,Oct,11,24,27,21
12/10/16,2016,10,Oct,12,23.5,25,22
13/10/16,2016,10,Oct,13,27,30,24
14/10/16,2016,10,Oct,14,28,31,25
15/10/16,2016,10,Oct,15,28,31,25
16/10/16,2016,10,Oct,16,29.5,32,27
17/10/16,2016,10,Oct,17,28,31,25
18/10/16,2016,10,Oct,18,26,27,25
19/10/16,2016,10,Oct,19,26.5,28,25
20/10/16,2016,10,Oct,20,28,30,26
21/10/16,2016,10,Oct,21,27,28,26
22/10/16,2016,10,Oct,22,29,31,27
23/10/16,2016,10,Oct,23,29,31,27
